bin	Genome-IJB-HP-1-xx_S73	Genome-IJB-HP-10-xx_S81	Genome-IJB-HP-11-xx_S82	Genome-IJB-HP-12-xx_S1	Genome-IJB-HP-13-xx_S2	Genome-IJB-HP-14-xx_S3	Genome-IJB-HP-15-xx_S4	Genome-IJB-HP-16-xx_S5	Genome-IJB-HP-17-xx_S40	Genome-IJB-HP-18-xx_S6	Genome-IJB-HP-19-xx_S7	Genome-IJB-HP-2-xx_S74	Genome-IJB-HP-20-xx_S8	Genome-IJB-HP-21-xx_S9	Genome-IJB-HP-22-xx_S10	Genome-IJB-HP-23-xx_S11	Genome-IJB-HP-24-xx_S12	Genome-IJB-HP-25-xx_S13	Genome-IJB-HP-26-xx_S14	Genome-IJB-HP-27-xx_S15	Genome-IJB-HP-28-xx_S16	Genome-IJB-HP-29-xx_S17	Genome-IJB-HP-3-xx_S75	Genome-IJB-HP-30-xx_S18	Genome-IJB-HP-31-xx_S19	Genome-IJB-HP-32-xx_S20	Genome-IJB-HP-33-xx_S21	Genome-IJB-HP-34-xx_S22	Genome-IJB-HP-35-xx_S23	Genome-IJB-HP-36-xx_S24	Genome-IJB-HP-37-xx_S25	Genome-IJB-HP-38-xx_S26	Genome-IJB-HP-39-xx_S27	Genome-IJB-HP-4-xx_S76	Genome-IJB-HP-40-xx_S28	Genome-IJB-HP-41-xx_S38	Genome-IJB-HP-42-xx_S29	Genome-IJB-HP-43-xx_S30	Genome-IJB-HP-44-xx_S31	Genome-IJB-HP-45-xx_S32	Genome-IJB-HP-46-xx_S33	Genome-IJB-HP-47-xx_S34	Genome-IJB-HP-48-xx_S35	Genome-IJB-HP-49-xx_S36	Genome-IJB-HP-5-xx_S77	Genome-IJB-HP-50-xx_S37	Genome-IJB-HP-51_S156	Genome-IJB-HP-52_S157	Genome-IJB-HP-53_S158	Genome-IJB-HP-54_S159	Genome-IJB-HP-55_S160	Genome-IJB-HP-56_S161	Genome-IJB-HP-57_S162	Genome-IJB-HP-58_S163	Genome-IJB-HP-59_S164	Genome-IJB-HP-6-xx_S78	Genome-IJB-HP-60_S165	Genome-IJB-HP-61_S166	Genome-IJB-HP-62_S167	Genome-IJB-HP-63_S168	Genome-IJB-HP-64_S169	Genome-IJB-HP-65_S170	Genome-IJB-HP-66_S171	Genome-IJB-HP-67_S172	Genome-IJB-HP-68_S173	Genome-IJB-HP-69_S174	Genome-IJB-HP-7-xx_S79	Genome-IJB-HP-70_S175	Genome-IJB-HP-71_S176	Genome-IJB-HP-72_S177	Genome-IJB-HP-73_S178	Genome-IJB-HP-74_S179	Genome-IJB-HP-75_S180	Genome-IJB-HP-76_S181	Genome-IJB-HP-77_S182	Genome-IJB-HP-78_S183	Genome-IJB-HP-79_S184	Genome-IJB-HP-8-xx_S80	Genome-IJB-HP-80_S185	Genome-IJB-HP-81_S186	Genome-IJB-HP-82_S187	Genome-IJB-HP-83_S188	Genome-IJB-HP-84_S189	Genome-IJB-HP-85_S190	Genome-IJB-HP-86_S191	Genome-IJB-HP-87_S192	Genome-IJB-HP-88_S193	Genome-IJB-HP-89_S194	Genome-IJB-HP-9-xx_S39	Genome-IJB-HP-90_S195	Genome-IJB-HP-91_S196	Genome-IJB-HP-92_S197	Genome-IJB-HP-93_S198	Genome-IJB-HP-94_S199	Genome-IJB-HP-95_S200	Genome-IJB-HP-96_S201	Genome-IJB-HP-97_S202	Genome-IJB-HP-98_S203	NIPT-PIJB-HP-1-Normal-13122021_S41	NIPT-PIJB-HP-10-Normal-18012022_S45	NIPT-PIJB-HP-11-Normal-20012022_S46	NIPT-PIJB-HP-12-Normal-25012022_S47	NIPT-PIJB-HP-13-Normal-25012022_S48	NIPT-PIJB-HP-15-Normal-01022022_S89	NIPT-PIJB-HP-16-Normal-01022022_S90	NIPT-PIJB-HP-17-Normal-15022022_S91	NIPT-PIJB-HP-20-Normal-01032022_S188	NIPT-PIJB-HP-21-Normal-02032022_S189	NIPT-PIJB-HP-22-Normal-07032022_S190	NIPT-PIJB-HP-23-Normal-09032022_S191	NIPT-PIJB-HP-24-Normal-15032022_S192	NIPT-PIJB-HP-25-Normal-21032022_S41	NIPT-PIJB-HP-27-Normal-28032022_S42	NIPT-PIJB-HP-28-Normal-30032022_S43	NIPT-PIJB-HP-29-Normal-04042022_S44	NIPT-PIJB-HP-3-Normal-15122021_S42	NIPT-PIJB-HP-32-Normal-20042022_S45	NIPT-PIJB-HP-34-Normal-09052022_S46	NIPT-PIJB-HP-35-Normal-09052022_S47	NIPT-PIJB-HP-38-Normal-10052022_S92	NIPT-PIJB-HP-39-Normal-16052022_S93	NIPT-PIJB-HP-40-Normal-16052022_S94	NIPT-PIJB-HP-41-Normal-17052022_S95	NIPT-PIJB-HP-43-Normal-18052022_S96	NIPT-PIJB-HP-45-Normal-24052022_S137	NIPT-PIJB-HP-46-Normal-24052022_S138	NIPT-PIJB-HP-47-Normal-24052022_S139	NIPT-PIJB-HP-48-Normal-20062022_S140	NIPT-PIJB-HP-5-Normal-05012022_S43	NIPT-PIJB-HP-51-Normal-12072022_S141	NIPT-PIJB-HP-52-Normal-30082022_S142	NIPT-PIJB-HP-53-Normal-30082022_S143	NIPT-PIJB-HP-54-Normal-30082022_S144	NIPT-PIJB-HP-55-Normal-06092022_S185	NIPT-PIJB-HP-56-Normal-06092022_S186	NIPT-PIJB-HP-57-Normal-03102022_S187	NIPT-PIJB-HP-58-Normal-10102022_S48	NIPT-PIJB-HP-59-Normal-10102022_S89	NIPT-PIJB-HP-6-Normal-06012022_S44	NIPT-PIJB-HP-60-Normal-17102022_S90	NIPT-PIJB-HP-61-Normal-18102022_S91	NIPT-PIJB-HP-62-Normal-18102022_S92	NIPT-PIJB-HP-63-Normal-24102022_S93	NIPT-PIJB-HP-65-Normal-28112022_S94	NIPT-PIJB-HP-66-Normal-28112022_S95	NIPT-PIJB-HP-68-Normal-05122022_S96	NIPT-PIJB-HP-69-Normal-09052023_S141	NIPT-PIJB-HP-71-Normal-10052023_S142	NIPT-PIJB-HP-73-Normal-15052023_S143	NIPT-PRL-002-25-BL-Px_S4	NIPT-PRL-012-25-PD-Px_S20	NIPT-PRL-026-47-PD-Px_S109	NIPT-PRL-044-25-BL-Px_S50	NIPT-PRL-044-25-D14-Px_S51	NIPT-PRL-049-25-BL-Px_S61	NIPT-PRL-060-17-BL-Px_S127	NIPT-PRL-060-17-D14-Px_S128	NIPT-PRL-060-17-PD-Px_S129
1	1	-0.0547612128096338	0.0157911459598676	0.0258994496069463	-0.00677104597438649	0.0201413765804056	-0.0256807947401335	-0.00725170641267336	-0.0196615626711635	0.0261415854332303	0.0107414855918285	-0.034532163621047	-0.0111464485050596	-0.017165307016658	-0.0215167127359015	-0.0314153731592612	-0.00340053009460245	-0.0111444480242517	-0.0183893868682572	-0.00195945457479263	-0.0233394568212003	0.0112090067645313	-0.023179342028446	-0.000886490509740739	-0.047434667591102	-0.0291966471650661	-0.0715498398431254	-0.055217358010597	0.00841612696423905	-0.000145142929540626	-0.047763484672629	-0.00961950895192232	-0.0150975953043216	-0.0513166144592146	-0.00692492860588831	-0.0296482802960843	-0.0349889773425833	-0.0435081088439482	-0.0273928959355639	-0.0697365823557015	-0.0464883832618561	0.00202434691703704	0.00810336542676315	0.024695963294534	-0.0258143330329386	-0.00155516663184652	-0.0561965173515925	-0.00915837185057206	0.0464093305247016	-0.0262447603725684	0.00194482059530934	-0.00881926175167186	-0.0274192622711303	-0.0227944098747254	-0.0160677548267175	-0.0161959012255261	-0.0355974427791367	-0.0395408204466163	-0.0169120235686313	0.00197266518251155	-0.0115887716728695	-0.0224510780854072	-0.0478488609115344	0.00249106309129862	-0.0106773910528909	-0.00241620758216873	-0.0094716489141608	-0.0151882108420001	0.0173978716389294	0.0222656836348157	-0.02495213740091	0.00311338466411001	-0.0490514048008841	-0.021785660535235	-0.012704723521072	0.0140872970932472	-0.0181581327883544	-0.00305755156492096	0.000800440029218197	-0.0219122238212731	-0.0389378942327255	-0.00854570897625442	0.0130478725218592	-0.00874235296893575	0.00759732790636916	0.00531574504237908	0.0382418527094088	-0.0115358774186421	-0.0253206292997473	0.0224386280980136	-0.0402119441892171	-0.00306579545902297	0.0275882849685187	0.0676006793949781	-0.00269618417637119	-0.00949964443645213	-0.0149112255407464	0.00951776980317914	-0.0389149975872549	-0.0399845223204261	0.00439606634917705	0.0117261355200647	0.00263379826149401	0.0242224996556976	0.00516782795411078	-0.0279952709222907	0.0241054480489441	-0.0219944476144153	0.0041709451163402	-0.0120375987625422	0.00938556842773089	0.00740210814477402	-0.0237872697691443	-0.00398970508160085	0.0038631654112796	-0.0077565010744225	0.0036414276447988	-0.08303685368384	0.00373564800770079	-0.00335968120414312	-0.0357310942542313	-0.0392109581471553	0.00332703971308973	-0.0438161153878205	-0.0226144923052899	-0.0199424941916525	0.00996537398208841	0.00928057392038853	0.0500539261645223	0.00221519729720668	0.00461471324410825	0.0511750434668523	-0.018546688444328	-0.0031417064520951	-0.0168102781623495	-0.013779081166243	-0.0095337279128665	-0.0350271107698412	-0.031636247480327	-0.0195358905772896	-0.0597484886320133	-0.0427350930732079	-0.0121651374239163	-0.0178086607644993	-0.0552566772734472	-0.0168020095271382	-0.0261536040060148	-0.021076193475838	0.0109261001163178	-0.0435358398452822	0.120585175526731	0.0472405300490233	0.119816488536633	0.144661753206755	0.271832921599715	0.23689472575785	0.108536247871094	0.11011732309478	0.212379981926216
2	2	-0.055600924444885	0.0177043672927339	0.026585122968438	-0.00303491485859805	0.0210988550749118	-0.0234903959758164	-0.00742335694497295	-0.022959722725822	0.0265696990544748	0.0122212280382516	-0.034853708948626	-0.0122934907963302	-0.0171408263769138	-0.0254220651169347	-0.0316350103322211	-0.00795764320068043	-0.00989755327757502	-0.0161587696315143	0.00425564587362387	-0.0224879616600937	0.0106861270103495	-0.0207151520264677	-0.00170036984076169	-0.043216900278961	-0.0319303575089408	-0.0756103599428082	-0.0528808778326059	0.00547367942903054	0.00931313584821455	-0.0512754815008664	-0.0128290644606579	-0.0172149360233832	-0.050963967621169	-0.00612696567077867	-0.0339287345037983	-0.0365162450999471	-0.0411923257687695	-0.0257818581333954	-0.0686983350458545	-0.0441898114908368	0.00253025529895506	0.00437243074166438	0.0278139703556252	-0.0262344398677884	-0.0047980778125753	-0.059584638872619	-0.00136299953895069	0.0452084674306147	-0.0297512369098078	-0.00298687832674474	-0.00741295829321811	-0.0259991598271163	-0.0269148879220168	-0.0131655904321908	-0.0154740103158571	-0.0294858516545541	-0.0425579474235053	-0.0160148513012166	0.00493214836963832	-0.00967840665464881	-0.0304859523507321	-0.0479122062435437	-0.0036698764755532	-0.0108382240042031	-0.00288929196374829	-0.0102913827338328	-0.0151808144342749	0.0248523742800536	0.0206705580296895	-0.0230178216913715	0.00559304641838837	-0.049092354805283	-0.0182669745005738	-0.00857741302382223	0.0070860177112298	-0.0148882272264441	-0.00462569078049485	0.000253781514945678	-0.0190591486779765	-0.0356689878570999	-0.0113177009163676	0.00608234444506628	-0.00660164160952617	0.00678067044665595	0.00587582667323722	0.0372045823131374	-0.0136554624248994	-0.0335278780953139	0.0235075840577016	-0.0399194282046331	0.00346518812883398	0.0240095736745849	0.0648858595733265	-0.00307810137859382	-0.0118712347190248	-0.0163507838675551	0.0161605682864618	-0.0378231419177903	-0.0393008488920918	0.00398479001197177	0.01455215725484	0.00554526085074483	0.0195899527670026	0.00422138055039584	-0.0242057888045872	0.0252516919492659	-0.0214677734123315	0.00176722871260965	-0.0082586887682867	0.012182920071094	0.00212305769570839	-0.0258887655568524	-0.00219556673613888	0.00685575358760365	-0.0060159450060249	-0.0016568688476831	-0.0841681665878133	0.00399331955577584	-0.00311859608856435	-0.0327404410835544	-0.0413110536186012	0.00934083869515223	-0.0432974032572708	-0.0245088586936914	-0.0237520562603248	0.00567838951241234	0.0135547176715215	0.0491471328049323	0.00325120148036392	0.00542876203544781	0.0450053014197686	-0.020821725581778	6.54079247784378e-05	-0.0126700587132912	-0.0110986519849338	-0.0110087665315039	-0.0378843808238702	-0.0322390497861462	-0.0201278753315774	-0.0617789403576135	-0.0447766851589727	-0.0154642832961844	-0.0210554387903287	-0.0578480656824952	-0.0176756635230557	-0.0259470140323672	-0.0257212517296545	0.0107922116014384	-0.043294255829898	0.118157403402355	0.0404894726844428	0.121547367962629	0.148778312412606	0.272649237847363	0.24759714638395	0.117588391478252	0.113872165959064	0.21618230778223
3	3	-0.0567974464889495	0.0159947829343171	0.0276358058044464	-0.0063381763511223	0.0229157916296294	-0.0254092413331389	-0.0112122873234776	-0.0232009314474761	0.0247567813648813	0.0124605402637471	-0.038731631125	-0.0116709187901684	-0.0126974243607678	-0.0242958103316473	-0.0380687398028421	-0.00777988778713043	-0.00772020343073831	-0.0118268439434037	-0.00233825595925152	-0.0259770079213732	0.0115512643992357	-0.0267221560656047	-0.00350578534744514	-0.0467950538871306	-0.0317270942315438	-0.0732395698801777	-0.0555368036907027	0.00515005792304077	0.00512873425102944	-0.0551339498542548	-0.0125905918784679	-0.0178451731420522	-0.0538639706221052	-0.0113386207402747	-0.0317623564241144	-0.0358811679820451	-0.046443683274047	-0.0273977992657981	-0.0694602901734342	-0.0465352094352121	0.0063163443915217	0.00415290411049271	0.0326546586649622	-0.0325419591620437	-0.00353169368718426	-0.0611436612285334	0.00069143117424425	0.0424199202533702	-0.0309667438872398	0.00432348669379765	-0.00772503915935185	-0.0322929136643789	-0.0237119109782326	-0.0185367416699091	-0.0120460710119418	-0.030795713115589	-0.0436196583780073	-0.0174662528973656	-0.00198555295858149	-0.0189040476184502	-0.0322184681138942	-0.0464655849907853	-0.00904803922139258	-0.00819602245174225	-0.00211266993708265	-0.00892128556108085	-0.0157774602026059	0.0205854673386802	0.0244016567049437	-0.0245072470656985	-0.00183166587515207	-0.0458782687972281	-0.0214389745431924	-0.00721488858892189	0.0136875581073548	-0.019993278862389	-0.00396888516936938	0.000468300941550925	-0.0233813599967318	-0.0413976452428239	-0.00810052718669127	0.00930916348304092	-0.00740776441990618	-0.00136449945123335	-0.000248775602846862	0.037472151542625	-0.0119147484390081	-0.0327421721986633	0.0236921690733618	-0.0441634260549448	-0.000852508195714252	0.0250110361124641	0.0629023048570992	-0.00289369464316142	-0.0084424187745159	-0.01293317391047	0.0128226357095156	-0.0457259010515268	-0.0401095995775443	0.00754966548549096	0.0173562079642657	0.00555665093392715	0.023854060731699	0.00933040405323102	-0.0281171909616907	0.0266334177910263	-0.0177260044348339	0.00386760626348645	-0.00783015649825416	0.00857606163162306	0.00767028912726544	-0.027420062435219	-0.00570297223528207	0.00661677277467521	-0.00672332375007953	0.00196534344306298	-0.0867560400321151	0.0021058240602605	-0.00727095888219934	-0.0376410623683511	-0.0421071513336443	0.0042131024235619	-0.041148180102665	-0.0259526269053403	-0.025457665068602	0.0112388756796771	0.0151395324114982	0.0517974609687464	0.000489880771794987	0.00359296004111614	0.0429008432875302	-0.0188461080131512	-0.00526217886904587	-0.0111026923250696	-0.0126924603230007	-0.00917213642847356	-0.0398397303556706	-0.0312918251097415	-0.0264876683585662	-0.0652443442306508	-0.0448488013367068	-0.0136868321311631	-0.021302863983111	-0.0565420380706971	-0.0188123723201301	-0.0279254165279341	-0.0264217691527096	0.0134496089165554	-0.0443371374701771	0.119026791212006	0.0449938432196723	0.120360456103206	0.150376858385722	0.275812627426398	0.240241167620061	0.112332369452072	0.109880756008917	0.218163690075662
4	4	-0.0625156475783181	0.0168184738096286	0.0289070804912458	0.00288488492683506	0.020414422335534	-0.0315051941154404	-0.00236390730952929	-0.0222545790651588	0.02848500524393	0.00764957169328556	-0.043607092548839	-0.0114317289960942	-0.0143198654440509	-0.0275662901371242	-0.0315150225031853	-0.0062797466114648	-0.0122071939735929	-0.0154136767464563	-0.00682960715549486	-0.0274976197972001	0.00731365385054866	-0.0230324428180777	-0.00203191530604013	-0.05378830082932	-0.0324288773795345	-0.0779037516561144	-0.0559533017590825	0.00528491168379208	0.00325678474646784	-0.0514711615779035	-0.00798927727267981	-0.0175456958298092	-0.0534119078165307	-0.00698390367069815	-0.0343086737411373	-0.0376376608173224	-0.0485798197662203	-0.0277424825401527	-0.0717357656400331	-0.0492428324819336	0.00108685916441989	0.00340952584149479	0.0252951437448842	-0.0318058431673294	-0.000374488747166224	-0.0652414580750723	-0.00961810186333892	0.0468993500693747	-0.0326146277841375	0.00196250345939	-0.00513421638070813	-0.0291000656292571	-0.0204131827247164	-0.0154915775707954	-0.0186291267982058	-0.0289904733609739	-0.0496746793631824	-0.025312132904245	0.00464752106710087	-0.0212104887824465	-0.0290985358068605	-0.0488152584245572	-0.00171187588354052	-0.00130984227194003	-0.00461707047743073	-0.00853866740427411	-0.0161590477131351	0.023375042235129	0.0267410533689346	-0.0243171962855563	0.00179429132719133	-0.05437095741474	-0.0203479028898353	-0.0149038870748795	0.0141132863234439	-0.0180350343514467	-0.00693181335325294	-0.00127105079653039	-0.0323772190453092	-0.0443757433554038	-0.0115964544965159	0.00219796436681219	-0.00245744721018545	0.0088825565903651	0.00347227657278595	0.0388821483115207	-0.0126189578479909	-0.0327658836649204	0.0245373344125634	-0.0463843885261576	0.00121114498558514	0.0243158007360824	0.0629646148837596	-0.00561506880011312	-0.00654530992786828	-0.0184081931634338	0.0206864131645015	-0.0500753001141777	-0.0377984295668342	0.00502927853769486	0.0135613006816925	0.00664727380769836	0.0227303256413967	0.00771730314025776	-0.0227107666595543	0.0245260476119033	-0.0170450225162712	0.00232992256934539	-0.0100982869926247	0.00908931008483099	0.00433000441919815	-0.025625028196343	-0.00289955011086421	-0.00111693682958539	-0.00676533872420604	-0.004443124864181	-0.0891772465149768	0.00658386572539171	-0.00466022414750264	-0.03187857362539	-0.0441779618468918	0.00538375191451573	-0.0452113734460148	-0.0255620026074704	-0.0225125832852084	0.00666726716338334	0.0103552821849091	0.0509648902067311	-0.00103825644615557	0.0011618410651813	0.0542268101375397	-0.0199051445685625	-0.00272562787637851	-0.0111986026059663	-0.0152764925655326	-0.0116182157354842	-0.0399066674521997	-0.0325679127326129	-0.0198704702219192	-0.0660116013797127	-0.04636117809405	-0.0154774917915238	-0.0186432728978732	-0.0588947082492065	-0.0146931333561449	-0.0252709981157005	-0.0243719232288107	0.0132915180618516	-0.0503872036197052	0.108781355217363	0.0321753628957131	0.128102401882943	0.150060265875091	0.263431330006086	0.23449552876365	0.109454411107466	0.108316470932613	0.211576892345232
5	5	-0.0567712164658197	0.0182279906377152	0.0331145134072137	0.00264430395472698	0.02311623891431	-0.0260236001252069	-0.00728781709544069	-0.0206048271218112	0.0291269425141831	0.0107268351287677	-0.0386544038533039	-0.00968988190665654	-0.0153597144441122	-0.024329728161359	-0.0364195269466009	-0.00561099529471035	-0.0144953399466899	-0.0166285898904102	-0.00458218255833914	-0.0253949735494398	0.00949106843287586	-0.0182750136529729	0.00133546236149878	-0.0508534960391381	-0.0314096244407113	-0.0761844629546355	-0.0608981892435343	0.00773705010140482	0.00901785525137744	-0.0598071550011839	-0.0121058150117775	-0.0195520356781888	-0.053019076264481	-0.0118367300685858	-0.0344046227335365	-0.0376559361349406	-0.0509864642747816	-0.0249023015453155	-0.0726245830144994	-0.0487448651913024	0.00481238453624466	0.00856298179300588	0.0301587143048426	-0.0339039822024555	-0.000619191631985094	-0.0607154021039014	-0.00676471598642878	0.0465959468212696	-0.0197093286090503	0.00599186030628734	-0.00842993919815357	-0.029572791840352	-0.0223657618085959	-0.0179284963606128	-0.010003895607754	-0.030696559592037	-0.0399221780260729	-0.0247377018788734	0.00554213744623913	-0.015560965366077	-0.0319245991245939	-0.0460771213922972	-0.0075829858907063	-0.00701271097467401	-0.00276300752657882	-0.0107579044940719	-0.0187168908193684	0.0129503982004623	0.0273116025459377	-0.025031775031339	0.00158178267407461	-0.0546531452397552	-0.0167282075809426	-0.0125115275431866	0.0206446583047488	-0.0229189630858366	-0.00730471191111923	0.000212626766146723	-0.0219377931255505	-0.0411912567894617	-0.0104229092524873	0.00957463766104002	-0.00747559419694799	0.00393166510954307	0.000105926571920101	0.0413982311636431	-0.0154287022626108	-0.0341367156314221	0.0238122442193097	-0.0511524465876014	0.00691221459704097	0.0270863241918071	0.0715232541764444	-0.00912471750213306	-0.00451776685474412	-0.018928452788418	0.00868453363698363	-0.0431947268223616	-0.0393223892755028	0.00877322047310047	0.0160281986756665	0.00381068382629879	0.024547767609261	0.00335636171502796	-0.0286242142425862	0.026910184713721	-0.0178202699824765	0.00174421728515467	-0.0109240651503369	0.00803727518469727	0.00247349732601948	-0.0265770037752247	-0.00912369414935446	0.00159105546870375	-0.00763535805451396	-0.00141971090069909	-0.088404141500308	0.00547005460557196	-0.00554279610151323	-0.0348456127953638	-0.0425689060217755	0.00428641456785317	-0.0448996858704076	-0.0257906044362179	-0.0262803952681485	0.0117664639651226	0.0118431097937702	0.0525004795598567	-0.000949398409896302	0.00373705123288989	0.048594897885501	-0.0208552272988879	-0.00314796768312151	-0.0132680747974905	-0.0111182048247204	-0.00913407138432845	-0.0413728627580025	-0.032325100179396	-0.0179219884971152	-0.0645225914289698	-0.0475973807571312	-0.0155063732320631	-0.0199308941451814	-0.0601547246450585	-0.0161166059893763	-0.0248373657813397	-0.0269358510194728	0.0101333106497823	-0.0489696990351782	0.110079592670542	0.0402450986299619	0.120612946580285	0.144325087384338	0.272114248053206	0.239016649850252	0.109119872617816	0.113495752463367	0.212646557690094
6	6	-0.0528118492622359	0.0177713322223373	0.028648786925753	-0.00513844769828115	0.0219181463712729	-0.0276431094399151	-0.00650384213159541	-0.0192839216186162	0.0314169834736737	0.0108919668493848	-0.034242339799208	-0.0103431256203687	-0.0136741660382236	-0.0259317689675352	-0.0357494385508019	-0.0058931064415059	-0.0128261842561805	-0.0135796868821146	0.000558008716554176	-0.0217887161716375	0.0145393288226433	-0.0180763330534738	0.000443563195448304	-0.0460331117507848	-0.0319205479959697	-0.0654655878091242	-0.0530661159108618	0.0038246991732758	0.00765103142737922	-0.0467086529504223	-0.0127711508855315	-0.0153234729115289	-0.0487747851683733	-0.00949459150687756	-0.0299908377609373	-0.034221891351612	-0.0405681706650023	-0.023739724277148	-0.0666668189892043	-0.0436048711387192	0.00798901323497223	0.00705693557966905	0.0257026899576667	-0.0264357051116411	-0.00536415846938909	-0.0593803387748168	-0.00942050937842304	0.0421212733577104	-0.0252148463738276	0.00285390996268856	-0.00999229851762382	-0.0298682562307256	-0.0227606528534252	-0.00941342949027774	-0.0149564446206203	-0.030943120787927	-0.0447112900839728	-0.0128900908982256	0.00780948526498779	-0.0173933180154353	-0.02440316141741	-0.047846044654783	-0.00393837703914937	-0.0152521619021446	-0.00290830601391953	-0.0103405281403504	-0.017157361109723	0.0195790531094156	0.0247287316647344	-0.0215473447143185	-0.0010058768210352	-0.0535568621254778	-0.017637603482798	-0.00652427522457283	0.0118318940890995	-0.0178276856620155	-0.00350569796646355	-0.00260054632411333	-0.0267688131725324	-0.0418225586778434	-0.00836618785970145	0.0099511368760507	-0.00817966919854823	-0.00301564456688402	0.00275619826898477	0.0320558381477537	-0.0205841413485534	-0.0281041484946368	0.0258217990796618	-0.0402675992007098	0.00138268433064995	0.0277837358151772	0.0654242279271139	-0.0034327106195616	-0.0072795390157267	-0.00987226447307152	0.0190862541111759	-0.0375382926106225	-0.0446191997908634	-0.00265801065101964	0.0123871820498564	0.00417573067990448	0.0225596026326764	0.000565755265258344	-0.0266372588620016	0.0212651969856427	-0.0182598606128862	-0.00075207444636119	-0.0122517927855706	0.00611207169012387	0.00242101827153371	-0.0264274946168145	-0.00400847463553569	0.00126780246766406	-0.00736675607384946	-0.00189650033386149	-0.0821963082820332	0.00283905944445142	-0.00566647732700998	-0.032003145188627	-0.0373779198823119	0.00601369104404537	-0.0420313083119176	-0.0251060165426832	-0.0237799469283091	0.00833127749549523	0.00741836050007824	0.0476684768059051	-0.00423199303971419	0.000142416861054123	0.0470085076818499	-0.0180818140461113	7.06301607515392e-05	-0.0143308601354293	-0.0136867247702033	-0.0108690565306478	-0.0386606966060763	-0.0307951893488921	-0.0219693080898414	-0.0607037240871545	-0.0423311701546507	-0.0154148934350309	-0.0229119721100136	-0.0600682080063006	-0.0158553488327695	-0.0264284005310038	-0.0235493137652381	0.00770672573532952	-0.0394993958677716	0.111797059786303	0.0435149931819694	0.130855840601626	0.144793650213325	0.26764038599109	0.23960575304226	0.118455241942306	0.109456808886113	0.215011971748418
7	7	-0.0527746364424337	0.0183821734318474	0.0294950641630984	-0.00130056360678665	0.0277922872819525	-0.030038030463754	-0.0041474382512848	-0.0194482206927695	0.0264882224766094	0.00819031874811879	-0.0360047836379692	-0.00864447493913939	-0.0122906848302912	-0.0270757488548264	-0.0315934954577929	-0.00287805001819483	-0.00735031763837771	-0.0130296666215654	-0.000241606429444957	-0.0228893926929377	0.0102219044242755	-0.0179141478314654	0.00138830860400568	-0.0494052062144414	-0.0322893380804753	-0.0699468623645474	-0.059723313472611	0.00693027442482885	0.00700977338918787	-0.0480925013004051	-0.011142312126431	-0.013910050025994	-0.048565000171371	-0.0126916905638365	-0.0258543485483421	-0.0338478684927931	-0.0459919492077826	-0.0257519830182707	-0.067137183745635	-0.045813179309596	0.00249478706865641	0.0065795366660239	0.0311842154596391	-0.0312057068139912	-0.000857460270808047	-0.0632865005824115	-0.00571823110483519	0.0420205403378117	-0.0318003858847843	0.000120627930876666	0.000932039530637863	-0.0337035204816702	-0.019485848282715	-0.00632100235380006	-0.00178092355843301	-0.0267870196175239	-0.0390867412387137	-0.0196913182368665	0.00544024185962966	-0.0113449528464867	-0.0277579097393647	-0.046133252433704	0.00160064365879023	-0.0112255096569872	-0.000746027044216169	-0.0138004726723921	-0.0177116565097237	0.0200933239326503	0.025910293205438	-0.0284779131961401	-0.00127480114996692	-0.0485932672740106	-0.0251707756694445	-0.00190367343279052	0.0120037162049571	-0.0201431761437727	-0.00940655999127232	0.0016242187963437	-0.0253624465121205	-0.0369042577124511	-0.00400101129260849	0.0120940811361025	-0.00597661683189896	-0.00681847746601752	0.00137558271186217	0.0352674758420691	-0.0154544304345581	-0.0356773342960812	0.0211782548002898	-0.0485990626825246	-0.00150734294534058	0.0310445091730978	0.0608539394402847	-0.00457032622864609	-0.0104548538202117	-0.0151154088437344	0.0245961652313725	-0.0394160052566178	-0.0383335737744705	0.00542284512755467	0.0126655397929263	0.00257987642838445	0.0190189702554524	-0.00152112581525798	-0.0303573844123904	0.0235883966003725	-0.0180520688129439	0.00162761716759924	-0.00551533749616243	0.00449987296860363	0.00469609176394423	-0.0248224006566443	-0.00472900504910287	-0.000279981372724086	-0.00476617779428778	-0.00229244841173387	-0.0848047557467806	0.00245768187738829	-0.00337748617125933	-0.0366013448418973	-0.0376876021917931	0.00562463702119542	-0.0426779894824271	-0.0262238045360809	-0.0225974339022813	0.0107698509553328	0.00652645818140271	0.0496534450070018	-0.00418589603230463	0.00322688451296171	0.045526141823453	-0.0159797970753386	-0.00381664048094987	-0.0129182460883494	-0.015494939417925	-0.00897443969091652	-0.0389714189885938	-0.0280085396346406	-0.0246871366556366	-0.0593172239375487	-0.0456489355683073	-0.0143261034901062	-0.0171068022913798	-0.0570746678625977	-0.015252133456714	-0.0236678427180878	-0.0260854750325208	0.0116692960584585	-0.0486526367448942	0.108097827838231	0.0424140821032744	0.123054905535987	0.14786917798096	0.267566718957233	0.233414368936159	0.116498190173687	0.116970575183031	0.214577885056213
